transaction_sk,transaction_id,transaction_datetime,sales_outlet_sk,product_sk,customer_sk,staff_sk,quantity,total_sold_out,line_item_amount,unit_price,promo_item
15174,886,2019-04-29T08:46:11.000Z,2,32,346,20,2,2,600,300,NO
15175,886,2019-04-04T18:16:20.000Z,2,50,790,17,2,21,500,250,NO
15176,886,2019-04-04T12:11:39.000Z,4,71,1615,26,1,14,375,375,NO
15177,886,2019-04-29T08:46:11.000Z,2,72,346,20,1,2,325,325,NO
15178,886,2019-04-24T07:49:24.000Z,7,86,1873,42,1,15,300,300,NO
15179,887,2019-04-17T09:03:40.000Z,4,33,967,12,1,3,350,350,NO
15180,887,2019-04-05T13:56:33.000Z,7,40,1819,45,1,18,375,375,NO
15181,887,2019-04-02T16:45:32.000Z,2,46,276,12,1,30,250,250,NO
15182,887,2019-04-02T14:44:28.000Z,4,52,1477,30,2,20,500,250,NO
15183,888,2019-04-04T18:17:54.000Z,2,24,591,17,2,24,600,300,NO
15184,888,2019-04-02T08:06:36.000Z,7,25,2157,42,1,20,220,220,NO
15185,888,2019-04-06T12:26:52.000Z,4,42,990,30,2,23,500,250,NO
15186,888,2019-04-04T18:17:54.000Z,2,69,591,17,1,10,325,325,NO
15187,889,2019-04-16T06:49:05.000Z,4,23,973,28,1,3,250,250,NO
15188,889,2019-04-25T11:45:20.000Z,2,30,128,16,1,10,300,300,NO
15189,889,2019-04-04T07:54:12.000Z,4,31,946,30,2,21,440,220,NO
15190,889,2019-04-01T16:58:31.000Z,2,45,548,12,2,9,600,300,NO
15191,889,2019-04-16T10:33:05.000Z,7,46,2111,44,1,5,250,250,NO
15192,889,2019-04-25T08:21:20.000Z,7,56,2052,44,2,9,510,255,NO
15193,889,2019-04-01T16:58:31.000Z,2,70,548,12,1,9,325,325,NO
15194,889,2019-04-03T15:46:51.000Z,7,77,2086,42,1,4,300,300,NO
15195,889,2019-04-03T15:46:51.000Z,7,86,2086,42,1,22,300,300,NO
15196,890,2019-04-02T10:20:52.000Z,7,42,2208,45,2,14,500,250,NO
15197,890,2019-04-05T18:59:51.000Z,2,42,24,17,1,21,250,250,NO
15198,890,2019-04-06T15:38:07.000Z,4,45,1271,26,2,17,600,300,NO
15199,890,2019-04-16T08:43:17.000Z,4,48,1298,28,1,10,250,250,NO
15200,890,2019-04-24T08:47:43.000Z,4,54,1413,26,2,4,500,250,NO
15201,890,2019-04-24T07:16:30.000Z,7,86,1837,6,1,15,300,300,NO
15202,891,2019-04-01T12:12:21.000Z,2,34,662,17,2,21,490,245,NO
15203,891,2019-04-06T09:42:03.000Z,7,35,2007,15,1,23,310,310,NO
15204,891,2019-04-01T12:27:06.000Z,4,41,1451,30,2,14,850,425,NO
15205,891,2019-04-25T06:37:18.000Z,4,47,1077,12,3,12,900,300,NO
15206,891,2019-04-01T12:12:21.000Z,2,71,662,17,1,8,375,375,NO
15207,892,2019-04-06T09:52:23.000Z,4,38,1085,30,1,19,375,375,NO
15208,892,2019-04-02T19:19:40.000Z,2,47,464,17,2,27,600,300,NO
15209,892,2019-04-03T13:44:19.000Z,7,54,1945,15,1,19,250,250,NO
15210,893,2019-04-19T09:31:53.000Z,4,22,1440,26,1,5,200,200,NO
15211,893,2019-04-01T16:41:51.000Z,4,23,1339,12,1,21,250,250,NO
15212,893,2019-04-04T11:21:23.000Z,7,24,1888,15,2,17,600,300,NO
15213,893,2019-04-04T11:24:08.000Z,2,40,490,17,1,14,375,375,NO
15214,893,2019-04-16T08:13:09.000Z,7,46,1772,6,1,5,250,250,NO
15215,894,2019-04-02T18:45:06.000Z,2,29,640,12,2,21,500,250,NO
15216,894,2019-04-04T08:44:39.000Z,4,41,914,26,1,13,425,425,NO
15217,894,2019-04-05T08:50:15.000Z,7,50,1914,45,1,12,250,250,NO
15218,894,2019-04-04T08:44:39.000Z,4,69,914,26,1,6,325,325,NO
15219,895,2019-04-06T17:09:19.000Z,4,25,1546,12,2,19,440,220,NO
15220,895,2019-04-02T08:14:42.000Z,7,47,1818,15,1,15,300,300,NO
15221,895,2019-04-27T12:17:02.000Z,2,55,661,16,1,5,400,400,NO
15222,895,2019-04-04T16:01:23.000Z,2,61,738,17,2,14,950,475,NO
15223,896,2019-04-04T12:11:08.000Z,2,45,67,17,2,21,600,300,NO
15224,896,2019-04-05T11:20:55.000Z,7,49,1825,42,1,26,300,300,NO
15225,896,2019-04-22T10:20:08.000Z,4,59,1284,28,2,5,900,450,NO
15226,896,2019-04-03T16:27:37.000Z,4,73,1224,30,1,9,375,375,NO
15227,896,2019-04-03T16:27:37.000Z,4,86,1224,30,1,12,300,300,NO
15228,897,2019-04-01T07:25:39.000Z,4,47,964,30,2,20,600,300,NO
15229,897,2019-04-06T12:02:07.000Z,7,48,1925,45,2,13,500,250,NO
15230,897,2019-04-02T13:11:09.000Z,2,52,458,17,1,24,250,250,NO
15231,898,2019-04-03T17:49:43.000Z,4,22,997,26,2,17,400,200,NO
15232,898,2019-04-16T09:16:41.000Z,7,22,1765,6,1,1,200,200,NO
15233,898,2019-04-02T14:45:00.000Z,7,39,2173,15,2,15,850,425,NO
15234,898,2019-04-02T12:57:52.000Z,2,51,299,17,2,32,600,300,NO
15235,898,2019-04-22T08:21:08.000Z,4,56,1122,26,1,12,255,255,NO
15236,898,2019-04-22T08:21:08.000Z,4,77,1122,26,1,3,300,300,NO
15237,899,2019-04-16T11:12:16.000Z,7,21,1801,6,1,1,1333,1333,NO
15238,899,2019-04-04T15:20:25.000Z,2,45,210,17,2,21,600,300,NO
15239,899,2019-04-02T10:05:22.000Z,4,55,1617,30,1,19,400,400,NO
15240,899,2019-04-16T11:12:16.000Z,7,55,1801,6,2,6,800,400,NO
15241,899,2019-04-23T08:17:47.000Z,7,57,2114,44,1,5,310,310,NO
15242,899,2019-04-26T18:22:11.000Z,2,58,307,20,1,5,350,350,NO
15243,899,2019-04-06T19:04:17.000Z,7,61,2021,45,2,20,950,475,NO
15244,900,2019-04-22T11:12:24.000Z,7,31,1804,42,2,7,440,220,NO
15245,900,2019-04-22T07:33:56.000Z,4,46,862,12,2,9,500,250,NO
15246,900,2019-04-06T10:53:42.000Z,4,50,811,30,1,23,250,250,NO
15247,900,2019-04-06T16:05:32.000Z,7,50,1813,15,2,18,500,250,NO
15248,900,2019-04-17T08:27:08.000Z,2,56,362,20,2,6,510,255,NO
15249,900,2019-04-02T17:43:20.000Z,2,61,399,17,1,24,475,475,NO
15250,900,2019-04-06T10:53:42.000Z,4,72,811,30,1,7,325,325,NO
15251,901,2019-04-01T15:09:38.000Z,2,29,341,12,1,19,250,250,NO
15252,901,2019-04-05T15:01:30.000Z,4,40,1461,26,1,12,375,375,NO
15253,901,2019-04-03T12:40:55.000Z,7,45,2082,15,1,18,300,300,NO
15254,901,2019-04-17T06:18:58.000Z,4,61,862,12,2,5,950,475,NO
15255,901,2019-04-01T15:09:38.000Z,2,71,341,12,1,8,375,375,NO
15256,902,2019-04-26T06:58:52.000Z,7,16,2211,42,1,1,895,895,NO
15257,902,2019-04-06T13:40:47.000Z,4,23,1059,26,1,14,250,250,NO
15258,902,2019-04-01T08:54:51.000Z,7,33,2235,15,1,24,350,350,NO
15259,902,2019-04-15T09:58:31.000Z,4,43,1222,12,1,4,300,300,NO
15260,902,2019-04-22T06:31:41.000Z,4,47,1621,12,3,4,900,300,NO
15261,902,2019-04-01T13:23:54.000Z,2,58,685,17,2,19,700,350,NO
15262,903,2019-04-25T17:19:27.000Z,2,24,533,20,1,10,300,300,NO
15263,903,2019-04-05T11:56:55.000Z,2,34,607,17,1,17,245,245,NO
15264,903,2019-04-01T15:02:28.000Z,7,38,2114,15,1,18,375,375,NO
15265,903,2019-04-04T10:35:45.000Z,4,50,1396,26,2,25,500,250,NO
15266,903,2019-04-22T07:15:01.000Z,4,60,1075,12,3,10,1125,375,NO
15267,903,2019-04-04T10:35:45.000Z,4,69,1396,26,1,6,325,325,NO
15268,904,2019-04-02T17:28:02.000Z,7,24,1921,45,1,10,300,300,NO
15269,904,2019-04-04T11:46:17.000Z,4,27,1575,30,2,23,700,350,NO
15270,904,2019-04-03T19:26:40.000Z,2,31,149,17,2,18,440,220,NO
15271,904,2019-04-27T16:16:20.000Z,2,58,318,14,2,13,700,350,NO
15272,905,2019-04-16T09:37:41.000Z,2,23,332,20,1,10,250,250,NO
15273,905,2019-04-05T13:34:33.000Z,2,31,693,17,2,25,440,220,NO
15274,905,2019-04-04T13:33:20.000Z,7,37,1798,42,1,17,300,300,NO
15275,905,2019-04-05T13:44:46.000Z,4,47,1535,30,1,26,300,300,NO
15276,905,2019-04-26T08:23:06.000Z,4,48,859,28,2,6,500,250,NO
15277,905,2019-04-21T17:42:01.000Z,7,59,2066,41,1,6,450,450,NO
15278,905,2019-04-22T10:54:41.000Z,7,69,1801,6,1,6,325,325,NO
15279,905,2019-04-26T08:23:06.000Z,4,69,859,28,1,5,325,325,NO
15280,906,2019-04-04T13:50:05.000Z,2,46,353,12,1,21,250,250,NO
15281,906,2019-04-05T17:26:36.000Z,7,48,2105,15,2,22,500,250,NO
15282,906,2019-04-24T08:10:30.000Z,2,48,731,20,1,6,250,250,NO
15283,906,2019-04-03T16:12:27.000Z,4,53,1040,30,2,6,600,300,NO
15284,906,2019-04-24T11:04:03.000Z,7,57,2212,6,2,12,620,310,NO
15285,907,2019-04-24T09:22:56.000Z,7,25,1793,44,1,8,220,220,NO
15286,907,2019-04-05T18:09:04.000Z,4,41,825,30,2,23,850,425,NO
15287,907,2019-04-03T15:08:21.000Z,2,46,246,12,1,16,250,250,NO
15288,907,2019-04-17T10:18:27.000Z,4,50,1129,26,2,8,500,250,NO
15289,907,2019-04-25T10:33:39.000Z,4,52,1280,28,2,9,500,250,NO
15290,907,2019-04-03T19:16:11.000Z,7,59,1956,42,2,17,900,450,NO
15291,907,2019-04-25T10:33:39.000Z,4,78,1280,28,1,4,450,450,NO
15292,908,2019-04-22T06:54:17.000Z,4,49,1522,12,1,3,300,300,NO
15293,908,2019-04-04T07:40:22.000Z,4,59,804,12,2,18,900,450,NO
15294,908,2019-04-04T18:33:47.000Z,7,59,1759,45,2,13,900,450,NO
15295,908,2019-04-05T16:58:27.000Z,2,60,621,17,2,31,750,375,NO
15296,909,2019-04-18T09:01:49.000Z,7,22,2120,44,2,4,400,200,NO
15297,909,2019-04-02T16:53:04.000Z,2,29,420,12,1,21,250,250,NO
15298,909,2019-04-18T09:01:49.000Z,7,3,2120,44,1,1,1475,1475,NO
15299,909,2019-04-04T17:50:51.000Z,7,36,1901,15,1,17,375,375,NO
15300,909,2019-04-20T16:58:06.000Z,7,36,1956,41,1,4,375,375,NO
15301,909,2019-04-01T13:39:41.000Z,4,51,1263,26,1,14,300,300,NO
15302,909,2019-04-25T13:16:00.000Z,2,54,628,20,2,15,500,250,NO
15303,910,2019-04-17T07:48:50.000Z,2,44,485,14,1,2,250,250,NO
15304,910,2019-04-06T12:23:22.000Z,4,50,1002,12,1,23,250,250,NO
15305,910,2019-04-02T19:51:25.000Z,2,51,241,17,2,32,600,300,NO
15306,910,2019-04-06T13:14:01.000Z,7,57,2057,15,1,17,310,310,NO
15307,910,2019-04-17T07:48:50.000Z,2,76,485,14,1,4,350,350,NO
15308,910,2019-04-21T12:39:10.000Z,7,86,1779,41,2,10,600,300,NO
15309,911,2019-04-05T17:48:44.000Z,4,22,969,26,1,11,200,200,NO
15310,911,2019-04-23T08:56:00.000Z,4,28,1545,26,2,5,400,200,NO
15311,911,2019-04-15T10:54:00.000Z,4,30,1021,12,2,5,600,300,NO
15312,911,2019-04-05T08:06:59.000Z,7,51,1794,45,2,19,600,300,NO
15313,911,2019-04-05T12:14:28.000Z,2,57,109,17,1,14,310,310,NO
15314,911,2019-04-05T17:48:44.000Z,4,73,969,26,1,7,375,375,NO
15315,911,2019-04-05T08:06:59.000Z,7,79,1794,45,1,1,375,375,NO
15316,912,2019-04-01T18:14:53.000Z,4,37,877,30,2,23,600,300,NO
15317,912,2019-04-22T10:35:14.000Z,4,37,1325,28,1,12,300,300,NO
15318,912,2019-04-05T17:01:32.000Z,7,46,2192,45,1,19,250,250,NO
15319,912,2019-04-19T06:34:25.000Z,4,48,1570,28,1,5,250,250,NO
15320,912,2019-04-05T12:29:54.000Z,2,54,120,17,1,22,250,250,NO
15321,912,2019-04-22T10:35:14.000Z,4,64,1325,28,1,6,80,80,NO
15322,912,2019-04-22T10:35:14.000Z,4,76,1325,28,1,4,350,350,NO
15323,913,2019-04-04T17:28:10.000Z,2,27,473,12,2,18,700,350,NO
15324,913,2019-04-06T16:04:00.000Z,7,32,2062,15,1,25,300,300,NO
15325,913,2019-04-15T10:33:07.000Z,4,43,1411,26,1,4,300,300,NO
15326,913,2019-04-24T10:20:07.000Z,4,60,1704,28,3,5,1125,375,NO
15327,913,2019-04-03T11:20:27.000Z,4,86,993,30,1,12,300,300,NO
15328,914,2019-04-22T08:27:27.000Z,7,33,2067,42,1,15,350,350,NO
15329,914,2019-04-05T08:20:57.000Z,4,38,1733,26,1,12,375,375,NO
15330,914,2019-04-03T18:09:18.000Z,7,39,1934,42,1,11,425,425,NO
15331,914,2019-04-21T20:52:25.000Z,7,56,1966,41,2,7,510,255,NO
15332,914,2019-04-03T12:38:56.000Z,2,59,687,17,1,28,450,450,NO
15333,914,2019-04-05T08:20:57.000Z,4,71,1733,26,1,10,375,375,NO
15334,914,2019-04-22T08:27:27.000Z,7,74,2067,42,1,3,350,350,NO
15335,915,2019-04-02T15:19:49.000Z,2,24,331,17,1,23,300,300,NO
15336,915,2019-04-15T07:11:28.000Z,4,26,1341,28,2,5,600,300,NO
15337,915,2019-04-18T10:54:41.000Z,7,27,2045,6,2,5,700,350,NO
15338,915,2019-04-21T20:02:31.000Z,7,46,2186,43,1,5,250,250,NO
15339,915,2019-04-01T18:27:17.000Z,4,52,1395,12,2,13,500,250,NO
15340,915,2019-04-02T13:42:47.000Z,7,57,1853,15,2,14,620,310,NO
15341,915,2019-04-24T06:48:00.000Z,7,69,1774,42,1,1,325,325,NO
15342,915,2019-04-02T13:42:47.000Z,7,76,1853,15,1,5,350,350,NO
15343,916,2019-04-22T10:05:11.000Z,7,23,2188,42,2,4,500,250,NO
15344,916,2019-04-04T16:54:07.000Z,2,24,122,17,2,24,600,300,NO
15345,916,2019-04-02T14:11:08.000Z,4,28,1604,12,1,19,200,200,NO
15346,916,2019-04-05T11:21:28.000Z,7,41,1870,42,2,9,850,425,NO
15347,916,2019-04-16T09:00:15.000Z,7,46,2023,6,1,5,250,250,NO
15348,916,2019-04-21T15:05:57.000Z,7,50,1754,43,1,3,250,250,NO
15349,916,2019-04-21T15:05:57.000Z,7,75,1754,43,1,3,350,350,NO
15350,917,2019-04-01T19:10:16.000Z,2,27,631,12,2,13,700,350,NO
15351,917,2019-04-24T11:39:27.000Z,2,35,423,14,2,8,620,310,NO
15352,917,2019-04-05T16:57:35.000Z,7,47,2148,45,1,15,300,300,NO
15353,917,2019-04-20T15:50:04.000Z,7,59,1793,43,1,3,450,450,NO
15354,917,2019-04-24T11:39:27.000Z,2,79,423,14,1,4,375,375,NO
15355,917,2019-04-20T15:50:04.000Z,7,8,1793,43,1,1,4500,4500,NO
15356,917,2019-04-06T17:35:23.000Z,4,86,1694,30,1,8,300,300,NO
15357,918,2019-04-06T13:49:50.000Z,4,28,1647,30,2,18,400,200,NO
15358,918,2019-04-25T09:07:18.000Z,4,29,1240,12,2,8,500,250,NO
15359,918,2019-04-23T12:20:49.000Z,2,33,495,16,1,12,350,350,NO
15360,918,2019-04-25T10:15:12.000Z,7,39,1902,44,2,2,850,425,NO
15361,918,2019-04-02T19:12:48.000Z,2,51,594,12,1,32,300,300,NO
15362,918,2019-04-06T17:27:18.000Z,7,56,1922,15,1,17,255,255,NO
15363,918,2019-04-18T06:32:25.000Z,4,57,1587,12,1,6,310,310,NO
15364,918,2019-04-23T12:20:49.000Z,2,71,495,16,1,3,375,375,NO
15365,918,2019-04-18T06:32:25.000Z,4,77,1587,12,1,1,300,300,NO
15366,918,2019-04-06T13:49:50.000Z,4,78,1647,30,1,4,450,450,NO
15367,918,2019-04-02T19:12:48.000Z,2,79,594,12,1,11,375,375,NO
15368,919,2019-04-17T07:38:29.000Z,7,16,2178,42,1,1,895,895,NO
15369,919,2019-04-02T18:35:41.000Z,7,28,2070,45,2,21,400,200,NO
15370,919,2019-04-17T07:38:29.000Z,7,32,2178,42,2,3,600,300,NO
15371,919,2019-04-24T10:20:37.000Z,4,40,1472,26,1,9,375,375,NO
15372,919,2019-04-02T13:54:42.000Z,4,47,883,26,2,21,600,300,NO
15373,919,2019-04-01T19:06:41.000Z,2,54,675,17,1,27,250,250,NO
15374,919,2019-04-24T10:20:37.000Z,4,65,1472,26,1,8,80,80,NO
15375,920,2019-04-19T09:00:12.000Z,7,2,2080,42,1,1,1800,1800,NO
15376,920,2019-04-19T09:00:12.000Z,7,25,2080,42,1,4,220,220,NO
15377,920,2019-04-20T14:55:13.000Z,7,33,2033,44,1,2,350,350,NO
15378,920,2019-04-26T09:44:15.000Z,4,43,1269,26,1,15,300,300,NO
15379,920,2019-04-06T14:03:12.000Z,7,45,2008,45,1,7,300,300,NO
15380,920,2019-04-05T12:15:42.000Z,2,55,59,12,2,10,800,400,NO
15381,920,2019-04-03T14:02:32.000Z,4,57,908,30,1,27,310,310,NO
15382,920,2019-04-05T12:15:42.000Z,2,77,59,12,1,13,300,300,NO
15383,921,2019-04-01T14:45:16.000Z,4,24,1253,30,1,16,300,300,NO
15384,921,2019-04-06T15:09:02.000Z,7,29,2171,45,1,17,250,250,NO
15385,921,2019-04-01T11:44:31.000Z,2,56,773,12,1,17,255,255,NO
15386,921,2019-04-28T08:14:57.000Z,2,57,119,14,2,4,620,310,NO
15387,922,2019-04-06T10:12:39.000Z,4,27,808,30,1,20,350,350,NO
15388,922,2019-04-06T15:15:27.000Z,7,43,2107,15,1,17,300,300,NO
15389,922,2019-04-23T06:33:54.000Z,4,45,1193,28,3,12,900,300,NO
15390,922,2019-04-16T08:17:34.000Z,2,46,468,16,1,2,250,250,NO
15391,922,2019-04-19T11:17:44.000Z,7,55,2041,6,2,5,800,400,NO
15392,922,2019-04-05T12:55:54.000Z,2,59,740,12,2,18,900,450,NO
15393,923,2019-04-25T10:21:15.000Z,7,24,1847,42,1,8,300,300,NO
15394,923,2019-04-05T10:02:28.000Z,4,34,891,30,1,11,245,245,NO
15395,923,2019-04-16T07:57:05.000Z,7,42,1794,6,2,6,500,250,NO
15396,923,2019-04-20T14:03:25.000Z,7,42,2067,41,1,1,250,250,NO
15397,923,2019-04-05T11:18:29.000Z,7,45,2174,45,1,19,300,300,NO
15398,923,2019-04-24T10:18:00.000Z,4,53,1120,12,3,4,900,300,NO
15399,923,2019-04-01T13:44:26.000Z,2,57,740,17,1,14,310,310,NO
15400,924,2019-04-04T11:35:38.000Z,4,43,1658,30,1,10,300,300,NO
15401,924,2019-04-06T17:06:57.000Z,7,47,2216,45,2,24,600,300,NO
15402,924,2019-04-01T12:58:53.000Z,2,57,743,17,2,14,620,310,NO
15403,924,2019-04-06T17:06:57.000Z,7,70,2216,45,1,8,325,325,NO
15404,924,2019-04-04T11:35:38.000Z,4,75,1658,30,1,7,350,350,NO
15405,925,2019-04-04T14:35:11.000Z,2,27,499,12,1,18,350,350,NO
15406,925,2019-04-02T07:48:26.000Z,4,41,1556,12,1,10,425,425,NO
15407,925,2019-04-06T17:46:46.000Z,7,45,1892,45,2,7,600,300,NO
15408,925,2019-04-02T07:48:26.000Z,4,75,1556,12,1,12,350,350,NO
15409,926,2019-04-01T12:14:26.000Z,7,35,2174,42,2,21,620,310,NO
15410,926,2019-04-06T16:32:58.000Z,4,36,1273,30,2,9,750,375,NO
15411,926,2019-04-24T06:30:20.000Z,7,42,2033,42,1,7,250,250,NO
15412,926,2019-04-04T14:12:15.000Z,2,49,498,12,1,20,300,300,NO
15413,927,2019-04-06T07:26:14.000Z,4,35,1228,12,2,13,620,310,NO
15414,927,2019-04-02T15:10:48.000Z,7,44,2055,15,1,24,250,250,NO
15415,927,2019-04-02T11:59:25.000Z,2,57,321,17,1,9,310,310,NO
15416,927,2019-04-23T11:15:49.000Z,7,70,2211,42,1,7,325,325,NO
15417,928,2019-04-24T08:42:53.000Z,4,26,1021,28,2,5,600,300,NO
15418,928,2019-04-01T19:18:03.000Z,7,36,2080,15,2,20,750,375,NO
15419,928,2019-04-04T11:29:36.000Z,4,36,1531,30,2,19,750,375,NO
15420,928,2019-04-02T18:17:52.000Z,2,58,184,17,2,21,700,350,NO
15421,928,2019-04-01T19:18:03.000Z,7,69,2080,15,1,4,325,325,NO
15422,929,2019-04-06T10:46:57.000Z,7,32,1874,15,1,25,300,300,NO
15423,929,2019-04-04T13:58:53.000Z,2,41,371,17,2,8,850,425,NO
15424,929,2019-04-05T08:44:47.000Z,4,49,1724,12,2,29,600,300,NO
15425,929,2019-04-22T08:28:10.000Z,2,56,745,14,2,8,510,255,NO
15426,930,2019-04-03T11:57:06.000Z,2,24,135,12,1,25,300,300,NO
15427,930,2019-04-05T18:03:43.000Z,7,32,2206,45,1,18,300,300,NO
15428,930,2019-04-05T11:52:05.000Z,4,49,1392,26,1,29,300,300,NO
15429,930,2019-04-05T11:52:05.000Z,4,69,1392,26,1,10,325,325,NO
15430,930,2019-04-22T11:03:02.000Z,7,76,2042,6,1,1,350,350,NO
15431,931,2019-04-02T12:12:43.000Z,4,38,1276,12,1,14,375,375,NO
15432,931,2019-04-05T12:35:02.000Z,2,38,91,17,1,30,375,375,NO
15433,931,2019-04-05T10:07:26.000Z,7,43,1845,45,2,19,600,300,NO
15434,931,2019-04-28T14:27:57.000Z,2,49,596,14,1,6,300,300,NO
15435,931,2019-04-05T10:07:26.000Z,7,73,1845,45,1,5,375,375,NO
15436,932,2019-04-01T12:18:07.000Z,4,25,1124,26,2,28,440,220,NO
15437,932,2019-04-03T17:31:11.000Z,7,32,2185,45,2,14,600,300,NO
15438,932,2019-04-01T15:55:09.000Z,2,44,296,12,2,21,500,250,NO
15439,932,2019-04-25T07:15:14.000Z,4,86,1619,26,1,18,300,300,NO
15440,933,2019-04-02T14:03:28.000Z,2,24,464,12,1,23,300,300,NO
15441,933,2019-04-01T10:51:17.000Z,4,47,1546,30,1,20,300,300,NO
15442,933,2019-04-05T12:56:44.000Z,7,49,1977,42,1,26,300,300,NO
15443,933,2019-04-26T16:12:43.000Z,2,57,95,14,2,9,620,310,NO
15444,934,2019-04-03T13:04:48.000Z,4,35,1504,26,2,14,620,310,NO
15445,934,2019-04-02T08:18:05.000Z,7,38,2148,15,2,12,750,375,NO
15446,934,2019-04-15T10:38:45.000Z,4,41,951,12,1,7,425,425,NO
15447,934,2019-04-18T09:19:08.000Z,7,44,2104,42,1,8,250,250,NO
15448,934,2019-04-03T12:10:35.000Z,2,54,753,17,1,27,250,250,NO
15449,934,2019-04-03T13:04:48.000Z,4,74,1504,26,1,10,350,350,NO
15450,934,2019-04-15T10:38:45.000Z,4,84,951,12,2,6,160,80,NO
15451,935,2019-04-06T12:10:16.000Z,7,35,2084,45,2,23,620,310,NO
15452,935,2019-04-16T07:11:08.000Z,4,44,888,12,1,5,250,250,NO
15453,935,2019-04-26T16:15:27.000Z,2,46,507,20,1,5,250,250,NO
15454,935,2019-04-02T17:18:26.000Z,2,47,319,12,1,27,300,300,NO
15455,935,2019-04-21T16:54:05.000Z,7,51,2110,44,1,1,300,300,NO
15456,935,2019-04-02T13:02:05.000Z,4,56,1381,30,1,12,255,255,NO
15457,935,2019-04-02T17:18:26.000Z,2,74,319,12,1,10,350,350,NO
15458,936,2019-04-06T17:12:21.000Z,7,23,2100,15,2,23,500,250,NO
15459,936,2019-04-26T09:30:09.000Z,4,27,1117,26,2,17,700,350,NO
15460,936,2019-04-04T18:24:26.000Z,2,30,257,17,1,23,300,300,NO
15461,936,2019-04-19T06:52:53.000Z,7,4,2204,6,1,2,2045,2045,NO
15462,936,2019-04-19T06:52:53.000Z,7,41,2204,6,1,3,425,425,NO
15463,936,2019-04-04T15:46:20.000Z,4,55,1510,30,2,19,800,400,NO
15464,936,2019-04-19T06:52:53.000Z,7,64,2204,6,2,7,160,80,NO
15465,937,2019-04-29T07:09:55.000Z,2,40,541,14,1,4,375,375,NO
15466,937,2019-04-06T07:34:45.000Z,4,45,1214,26,1,17,300,300,NO
15467,937,2019-04-04T12:18:15.000Z,2,46,154,12,1,21,250,250,NO
15468,937,2019-04-03T17:53:42.000Z,7,56,2239,15,1,19,255,255,NO
15469,937,2019-04-24T08:41:15.000Z,7,57,2209,44,2,12,620,310,NO
15470,937,2019-04-25T08:39:20.000Z,4,57,1716,28,1,12,310,310,NO
15471,937,2019-04-16T08:47:55.000Z,7,72,2048,44,1,6,325,325,YES
15472,937,2019-04-25T08:39:20.000Z,4,81,1716,28,1,1,2800,2800,NO
15473,937,2019-04-16T08:47:55.000Z,7,86,2048,44,1,4,210,210,YES
15474,938,2019-04-02T16:30:07.000Z,2,24,137,17,1,23,300,300,NO
15475,938,2019-04-03T14:07:45.000Z,7,24,1846,15,1,23,300,300,NO
15476,938,2019-04-02T09:12:47.000Z,4,31,1082,12,2,16,440,220,NO
15477,938,2019-04-25T11:17:50.000Z,7,60,1973,6,2,5,750,375,NO
15478,938,2019-04-02T16:30:07.000Z,2,74,137,17,1,10,350,350,NO
15479,938,2019-04-02T09:12:47.000Z,4,75,1082,12,1,12,350,350,NO
15480,939,2019-04-04T11:07:00.000Z,4,26,1732,26,1,12,300,300,NO
15481,939,2019-04-06T18:58:16.000Z,7,54,1992,45,2,19,500,250,NO
15482,939,2019-04-18T08:39:00.000Z,7,56,2068,6,2,5,510,255,NO
15483,939,2019-04-04T16:35:05.000Z,2,59,727,12,2,26,900,450,NO
15484,939,2019-04-18T08:39:00.000Z,7,6,2068,6,1,1,2100,2100,NO
15485,939,2019-04-04T16:35:05.000Z,2,71,727,12,1,16,375,375,NO
15486,940,2019-04-18T10:09:41.000Z,7,13,2078,42,1,1,895,895,NO
15487,940,2019-04-05T08:50:39.000Z,7,23,2233,42,1,9,250,250,NO
15488,940,2019-04-02T14:31:43.000Z,2,36,209,12,2,23,750,375,NO
15489,940,2019-04-18T10:09:41.000Z,7,36,2078,42,1,7,375,375,NO
15490,940,2019-04-06T16:19:44.000Z,4,58,1653,30,1,23,350,350,NO
15491,940,2019-04-22T10:33:10.000Z,7,58,1888,6,2,9,700,350,NO
15492,941,2019-04-15T09:49:27.000Z,7,36,1996,42,1,3,375,375,NO
15493,941,2019-04-02T15:23:54.000Z,2,38,270,17,2,19,750,375,NO
15494,941,2019-04-25T10:33:37.000Z,4,44,1719,12,3,11,750,250,NO
15495,941,2019-04-06T18:03:44.000Z,7,50,1747,45,1,18,250,250,NO
15496,941,2019-04-24T08:32:25.000Z,2,51,331,20,2,4,600,300,NO
15497,941,2019-04-01T15:13:59.000Z,4,58,1699,26,2,11,700,350,NO
15498,941,2019-04-24T08:32:25.000Z,2,71,331,20,1,3,375,375,NO
15499,942,2019-04-01T15:57:56.000Z,7,52,2043,42,2,11,500,250,NO
15500,942,2019-04-03T13:07:30.000Z,2,54,341,17,1,27,250,250,NO
15501,942,2019-04-05T11:28:49.000Z,4,57,1368,30,2,12,620,310,NO
15502,943,2019-04-15T10:37:50.000Z,7,19,1751,42,1,1,640,640,NO
15503,943,2019-04-24T06:28:42.000Z,4,20,1385,28,1,2,760,760,NO
15504,943,2019-04-18T10:22:55.000Z,2,25,655,16,2,2,440,220,NO
15505,943,2019-04-02T07:53:48.000Z,4,27,1727,30,2,14,700,350,NO
15506,943,2019-04-03T18:46:25.000Z,2,32,655,12,1,17,300,300,NO
15507,943,2019-04-15T10:37:50.000Z,7,32,1751,42,1,2,300,300,NO
